0.7522967,0.80897593,-1.608214E-4
0.6228536,0.7796682,-0.13185543
0.5184788,0.7311042,-0.26671454
0.5488841,0.68267095,-0.3996448
0.644133,0.660414,-0.5045824
0.55272394,0.6001658,-0.087877706
0.51059365,0.48884404,-0.16915601
0.48902693,0.43011308,-0.20870712
0.4786178,0.3776011,-0.22517355
0.6533691,0.5980644,-0.102791786
0.6208997,0.5256426,-0.28757372
0.63513845,0.6080894,-0.33618468
0.64880043,0.6617391,-0.29488847
0.7487063,0.60340023,-0.13793848
0.72418356,0.5360428,-0.28500682
0.7255107,0.61170846,-0.31571802
0.733207,0.661943,-0.27854195
0.84903026,0.61975807,-0.18549183
0.838349,0.55132675,-0.27061003
0.818652,0.59391004,-0.3066636
0.8091835,0.63626754,-0.2908258
0.745297,0.82629836,-2.0496977E-4
0.623582,0.79797554,-0.122289896
0.5331111,0.748519,-0.2396092
0.5487461,0.6910355,-0.3528545
0.62515825,0.65217113,-0.44484183
0.5441047,0.61952746,-0.049596835
0.5073167,0.51020885,-0.1116772
0.49764526,0.45039856,-0.1486259
0.49696046,0.39694035,-0.16779606
0.63672656,0.6162071,-0.06353147
0.59530246,0.5403971,-0.23030198
0.6095795,0.62228215,-0.27932128
0.6249745,0.67527944,-0.23959033
0.72632146,0.6202434,-0.096452445
0.6920718,0.548894,-0.2298814
0.6916245,0.6255331,-0.26633874
0.70203555,0.67385757,-0.23504853
0.82153964,0.6344023,-0.14181645
0.7972259,0.5669016,-0.2146876
0.7796203,0.6105429,-0.24730779
0.7786264,0.64910156,-0.2325996
0.7426764,0.8197829,-1.694586E-4
0.62004507,0.7942461,-0.12005612
0.51972336,0.74555165,-0.23578118
0.5323778,0.6868679,-0.35003075
0.61692303,0.65231943,-0.44101968
0.541628,0.6138989,-0.051029447
0.5038878,0.5038858,-0.12107939
0.49154073,0.44449484,-0.16072427
0.48783648,0.39139116,-0.17865643
0.6369861,0.6116366,-0.06699362
0.5988519,0.5418581,-0.237603
0.6150331,0.6248188,-0.28925207
0.6306089,0.674368,-0.25549814
0.72675765,0.61599976,-0.10248047
0.69528186,0.5502225,-0.24240527
0.6954285,0.6271164,-0.2763881
0.70582986,0.6731168,-0.2445271
0.82203084,0.6297817,-0.14956073
0.80052584,0.563491,-0.22465709
0.782454,0.6087435,-0.25082263
0.7804676,0.64777344,-0.232446
0.75272816,0.83093286,-1.6183876E-4
0.6307797,0.80354345,-0.09209267
0.52651125,0.7475486,-0.18726645
0.52715385,0.6858369,-0.28838614
0.6063253,0.6443256,-0.37215126
0.5675243,0.6279626,-0.013870616
0.5336065,0.52136284,-0.07883475
0.5250492,0.46104234,-0.118753605
0.5266294,0.4073801,-0.13881657
0.6512836,0.62709624,-0.04427725
0.608608,0.5606487,-0.20216511
0.6142745,0.63945913,-0.25090545
0.63061744,0.6888126,-0.22034833
0.7301072,0.63163686,-0.09244903
0.6936816,0.5674429,-0.22706603
0.68514985,0.6421747,-0.26351857
0.69738764,0.68854237,-0.23376039
0.81761026,0.6452939,-0.15228038
0.7856421,0.5796517,-0.22401923
0.7593484,0.62417424,-0.24231131
0.7593715,0.6637317,-0.22313946
0.7529035,0.83349025,-1.8057917E-4
0.63233507,0.80637485,-0.092093565
0.5288005,0.7502183,-0.19004959
0.5294006,0.6886132,-0.29348823
0.60954577,0.645847,-0.377351
0.5705325,0.62850153,-0.017301857
0.5383617,0.5223283,-0.08264803
0.53101873,0.46294314,-0.123650216
0.5326236,0.41022104,-0.14653163
0.6547863,0.6279084,-0.048657395
0.6105093,0.5622144,-0.20912927
0.61562526,0.64065814,-0.25763342
0.6317259,0.6898668,-0.22682008
0.73437035,0.63309824,-0.097587556
0.695285,0.5689805,-0.23326175
0.68588936,0.64325094,-0.26922467
0.69740283,0.6896373,-0.2396174
0.8218588,0.64783216,-0.1582321
0.7867558,0.582906,-0.2285633
0.76006174,0.6270998,-0.24818097
0.7604541,0.66620463,-0.23177841
0.7836977,0.84320027,-1.262137E-4
0.65794957,0.8091531,-0.11518822
0.5590055,0.75086284,-0.21716638
0.5899117,0.686481,-0.31496996
0.68699235,0.65224093,-0.38593727
0.5810474,0.6269115,-0.021584041
0.5431172,0.5239669,-0.07694344
0.5228804,0.4685971,-0.10532815
0.5155711,0.42094362,-0.11403023
0.67745155,0.6230656,-0.035244003
0.6520323,0.55005527,-0.18237013
0.6587706,0.6277211,-0.23613155
